"_acl.*.r",_acl.*.w,_acl.9eF1W1pu4q.r,_acl.9eF1W1pu4q.w,_acl.FQ1Xe0d6Qd.r,_acl.FQ1Xe0d6Qd.w,_acl.SnQkkuL1NC.r,_acl.SnQkkuL1NC.w,_acl.rIJxILE6XL.r,_acl.rIJxILE6XL.w,_acl.t0egIyLR5z.r,_acl.t0egIyLR5z.w,_created_at,_id,_p_autor,_p_estudiante,_p_tipo,_rperm.0,_rperm.1,_updated_at,_wperm.0,_wperm.1,actionTaken,aprobado,descripcion,fechaEntrega,grupos.0.__type,grupos.0.className,grupos.0.objectId,grupos.1.__type,grupos.1.className,grupos.1.objectId,grupos.2.__type,grupos.2.className,grupos.2.objectId,grupos.3.__type,grupos.3.className,grupos.3.objectId,materia,titulo
true,true,,,,,,,,,,,2016-10-12T17:44:56.713Z,dBAgpiHJPe,_User$WWB9i9Mv9L,Estudiantes$FDLtrHB4rq,tipoAnuncio$8RDIvLSSbA,*,WWB9i9Mv9L,2016-10-12T18:17:40.018Z,*,WWB9i9Mv9L,true,true,Buenas tardes miss.\nCarlos Moreno. se enfermó mucha tos y resfriado.. mañana se reincorpora al colegio le enviaré su justificación médica.  Estamos haciendo tareas diarias.. El día de hoy aún no ha llegado la tarea en mensaje.. \nSaludos.. Buen día\n,,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2015-12-03T16:35:28.740Z,dBl0D68Obh,_User$2prODvgVi6,Estudiantes$ufiegtW5MT,tipoAnuncio$8RDIvLSSbA,,,2015-12-03T16:38:52.218Z,,,,true,"Hola buenos días!\nPara todo lo relacionado con la aplicación, les pido de favor venir y platicar con Armando para que les pueda responder sus dudas. El horario es de lunes a jueves de 3 a 6:30 y viernes de 9 a 6.\nSaludos\nMiss Lala",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-09-12T15:08:18.716Z,dDGc39M9PK,_User$2prODvgVi6,Estudiantes$69Zeu68J2e,tipoAnuncio$8RDIvLSSbA,,,2016-09-12T15:08:18.716Z,,,,true,Buenos días!\nEntiendo la confusión con la tarea de inglés. La invito a llamarnos para que por teléfono sea más fácil y podamos aclarar sus dudas.\nEstamos a sus órdenes.\nMiss Lala,,,,,,,,,,,,,,General,
true,true,,,,,true,true,,,,,2016-10-11T20:35:46.459Z,dEzF3wn4Fh,_User$SnQkkuL1NC,Estudiantes$g0bEXnk97K,tipoAnuncio$Kiot3adF10,SnQkkuL1NC,*,2016-10-12T14:05:21.373Z,SnQkkuL1NC,*,true,true,"Buenas tardes. Miss Lala. agradecería saber si se nos contempló para cita el viernes a las 8am. Lo solicite via aplicación y posteriormente me comunique al Colegio, pero no se me ha confirmado hasta el momento.  Muchas gracias! ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-11-18T01:02:38.726Z,dGM8881NdV,_User$ejGVWvNmcL,Estudiantes$QmMkNQkziU,tipoAnuncio$X84nYuH45F,,,2016-11-18T01:02:38.726Z,,,,true,"Muchas gracias Miss Lala, \nEs usted super atenta. Tenemos un grupo las mamas de k3 y hay tanto del A como del B y les pedí el apoyo también a ellas de ser solidarias y no enviar a nuestros hijos si están muy malitos. \nMuchas gracias por todo!\nSra. Olais ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-11-08T17:52:33.653Z,dJnilKXEmn,_User$2prODvgVi6,,tipoAnuncio$cVxa8V84VG,,,2016-11-14T21:50:48.055Z,,,,true,HOMEWORK \n-Página 49 (mathematics)\nTraza el número 5 varias veces con tu crayón. \nThank you! \nMiss Gaby y Miss Eva \n,2016-11-09T17:52:34.000Z,Pointer,grupo,64pgpsXXxk,Pointer,grupo,JUJC6JvxFz,Pointer,grupo,8zoHGyLKb7,,,,Inglés,
"",,,,,,,,,,,,2016-04-05T16:10:37.267Z,dLxe2MgPcp,_User$2prODvgVi6,Estudiantes$NuuRGR6fLF,tipoAnuncio$8RDIvLSSbA,,,2016-04-05T16:10:37.267Z,,,,true,"Buenas tardes \nEste mensaje va dirigido exclusivamente a los papás del Colegio del Ángel que tienen hijos en maternal y en preescolar. El sábado 9 de abril, día del festival, estaremos recibiendo a su pequeño(a) al mismo tiempo que los alumnos de Maternal, a partir de las 8:30. Esto será por puerta principal (filtro).\nYa tienen que venir vestidos y peinados como su Miss les indicó.\nCualquier duda, estoy a sus órdenes.\nSaludos\nMiss Lala",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-12-16T20:13:36.462Z,dMUurnBCOB,_User$2prODvgVi6,,tipoAnuncio$UvcbCWcRGE,,,2017-01-03T03:31:47.588Z,,,,true,"¡Buenas tardes Papitos! \nA todas nuestras familias del Colegio del Ángel les deseamos que el próximo año este lleno de bendiciones, sueños por soñar y abrazos que abracen la vida. \n¡Nos vemos el 9 de enero de 2017!\nGracias. \nCoordinación preescolar ",,Pointer,grupo,dTbUGaumaH,,,,,,,,,,General,
true,true,,,,,,,,,,,2016-08-26T03:37:43.383Z,dQzDRhPQkN,_User$OqM7Ei84I8,Estudiantes$eyaHhdBWHF,tipoAnuncio$8RDIvLSSbA,*,OqM7Ei84I8,2016-08-26T14:06:49.052Z,*,OqM7Ei84I8,true,true,"Miss Lala, \nDe antemano una disculpa por la hora, quiero consultarle el siguiente punto:\nComo sabe Angela sigue tomando la terapia de lenguaje en el Hospital Infantil de Mexico, ya hablamos con la terapeuta para que en lugar de tomarla una vez por semana se tome cada 15 dias. La proxima fecha de terapia es el proximo 30 de agosto, necesito ayuda para saber con quien dirigirme para justificar la falta y que proceso es necesario seguir. ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-09-06T17:57:09.865Z,dRrqc1uM6y,_User$2prODvgVi6,Estudiantes$4H3iSX5fZN,tipoAnuncio$8RDIvLSSbA,,,2016-09-06T17:57:09.865Z,,,,true,"Buenas tardes papitos de kínder 3 A:\nEl próximo jueves 15 de Septiembre conmemoraremos un año más de la Independencia de México, por lo que les pido de favor caracterizar a Imanol de:  JOSE MA. MORELOS  para nuestra ceremonia cívica.\nCualquier duda o pregunta estoy a sus órdenes.\nGracias por su apoyo.\nMiss Miriam",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2015-11-23T17:55:14.116Z,dS79FMlHpv,_User$2prODvgVi6,,tipoAnuncio$UvcbCWcRGE,,,2015-11-23T17:58:30.297Z,,,,true," Hola papás que están probando nuestra aplicación:\nMe encantaría que me enviaran mensaje de que recibieron la información de las juntas.\nOjalá puedan estar presentes ya que ustedes nos darán testimonios de su utilización.\nMuchas gracias y seguimos en contacto\nMiss Lala\n",,,,,,,,,,,,,,General,
true,true,,,,,,,,,,,2016-08-31T00:14:23.144Z,dShBP3h3dS,_User$A1Pi20bFcj,Estudiantes$fw6gURfK3A,tipoAnuncio$8RDIvLSSbA,*,A1Pi20bFcj,2016-08-31T20:24:58.263Z,*,A1Pi20bFcj,true,true,"Buenas tardes mis lala, dos temas. \n1. Me interesa que ana Sofía 2_b, pruebe el taller de expresión corporal,  además del de ballet, le pido la meta a una clase muestra para ver si le gusta. Seguirá en el taller de ballet \n2. Estaremos fuera del 1 al 8 de septiembre, agradezco me indique si hay alguna tarea o actividad a retomar \ngracias y quedo al pendiente de sus comentarios ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-11-10T19:11:09.504Z,dXbdCCmOQ3,_User$2prODvgVi6,,tipoAnuncio$cVxa8V84VG,,,2016-11-14T02:55:30.231Z,,,,true,Manual de tareas página 30.\nColorear las imágenes. Tachar las que se pueden escuchar y encerrar las que se pueden probar.\nGracias.\nMiss Melba,2016-11-11T19:11:16.000Z,Pointer,grupo,HxsN3Wf3WF,Pointer,grupo,YUlRLGut9k,,,,,,,Inglés,
"",,,,,,,,,,,,2016-11-28T17:52:14.748Z,dY1cl2h1eT,_User$2prODvgVi6,,tipoAnuncio$cVxa8V84VG,,,2016-12-12T18:38:32.392Z,,,,true,"HOMEWORK \n-Manual de tarea página 38. \nSeñala y repite: abuelos, tío, tía y primo. \nColorea. \nThank you! \nMiss Melba ",2016-11-29T17:52:14.000Z,Pointer,grupo,HxsN3Wf3WF,Pointer,grupo,YUlRLGut9k,,,,,,,Inglés,
"",,,,,,,,,,,,2015-12-03T17:43:22.721Z,dZN5Ug0cRD,_User$2prODvgVi6,,tipoAnuncio$UvcbCWcRGE,,,2016-03-09T06:03:14.576Z,,,,true,"Buenos días papitos:\nEl festival de Villancicos para kínder 1 A, kínder 1 B y  kínder 2 B será el jueves 10 de diciembre a las 10:00 horas. Los niños deben venir vestidos y peinados de la siguiente manera:\nPolo blanco (cuello alto), nenas y tenis blancos (muy limpios)\nEl viernes 11 será para kínder 2 A, kínder 3 A y Kínder 3 B. Por lo que les pedimos de favor,que ese día también vengan vestidos y peinados como el jueves.\nEl cupo es limitado a 3 personas máximo  por alumno. Favor de apoyarnos en este punto. El acceso al evento será por el estacionamiento. La puerta se abrirá a las 9:50 horas.\nLos alumnos asisten en horario normal. Si alguien gusta llevarse a su pequeño(a) al término del evento, favor de avisarnos y los entregamos en filtro.\nAgradecemos de antemano su apoyo y comprensión.\nDirección Preescolar",,Pointer,grupo,pSku5ZBZAv,,,,,,,,,,General,
true,true,,,,,,,,,,,2016-10-12T17:07:31.338Z,dcSojZ5lwp,_User$Q33Hpedria,Estudiantes$6FjwgJhsB7,tipoAnuncio$cVxa8V84VG,*,Q33Hpedria,2016-10-12T17:26:27.451Z,*,Q33Hpedria,true,true,"Buenos días, tengo duda de la tarea del cuaderno de inglés, cuando vengan palabras como 'bat' que tiene dos significados 'bate'(de béisbol) y murciélago, se colocan las dos ilustraciones o solo una. Gracias!!",,,,,,,,,,,,,,General,
true,true,,,,,,,,,,,2016-03-10T01:25:52.828Z,df1e5ZrdH1,_User$k8eVDulOTi,Estudiantes$KRiSSjTrge,tipoAnuncio$UvcbCWcRGE,*,k8eVDulOTi,2016-03-10T01:25:52.828Z,*,k8eVDulOTi,,true,Enterados gracias Toño Zarco\n\n,,,,,,,,,,,,,,General,
true,true,,,,,,,,,,,2016-10-31T19:01:50.911Z,dgRbPBvqDb,_User$JYGjIxm6aI,Estudiantes$Imebh1Kg88,tipoAnuncio$8RDIvLSSbA,*,JYGjIxm6aI,2016-11-07T15:52:39.509Z,*,JYGjIxm6aI,true,true,hola buenas tardes si va ir disfrazado y las mantecadas ya las llevo hoy si son esas o no,,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-04-05T16:11:54.003Z,dhe2tod0pt,_User$2prODvgVi6,,tipoAnuncio$UvcbCWcRGE,,,2016-09-06T17:52:58.822Z,,,,true,"¡Bienvenidos al tercer bloque del ciclo escolar!\nEmpezamos con mucho entusiasmo esta semana y les recordamos que el sábado 9 de abril es nuestro Festival de Primavera, a la hora que indica su invitación. No olviden traer sus boletos.\nLos niños serán recibidos a partir de las 9:30 por la calle de Moctezuma (parte trasera del colegio). Para su comodidad será mediante carrusel, así evitamos el  que tengan que bajarse y estacionarse.\nHabrá un refrigerio entre cada presentación.\nEl campo de fútbol de enfrente estará disponible para estacionamiento.\nBuscar en sus libretas el recado donde se les indica cómo deben venir vestidos y peinados.\nRecuerden que los TODOS los alumnos permanecen en el colegio hasta que termine la segunda presentación. Esto será al rededor de la 13:15 horas.\n\nCualquier duda que tengan, estamos para servirles. \nDirección Preescolar ",,Pointer,grupo,dTbUGaumaH,Pointer,grupo,pSku5ZBZAv,Pointer,grupo,HxsN3Wf3WF,Pointer,grupo,64pgpsXXxk,General,
"",,,,,,,,,,,,2016-10-12T17:28:20.294Z,dimuFdtebv,_User$2prODvgVi6,,tipoAnuncio$UvcbCWcRGE,,,2016-10-13T16:39:37.108Z,,,,true,Buenas tardes papitos de kínder 2 A:\nLes ofrezco una disculpa enorme por no haber enviado el manual ayer. Hubo muchas actividades por lo de ceremonia de hoy la cual fue un éxito. \nHoy llevarán tarea nueva.\nGracias por su comprensión.\nMiss Carmelita.,,Pointer,grupo,HxsN3Wf3WF,,,,,,,,,,General,
"",,,,,,,,,,,,2016-03-08T01:20:01.163Z,dj9wPPEcbf,_User$2prODvgVi6,Estudiantes$22lw4r1Q0n,tipoAnuncio$cVxa8V84VG,,,2016-03-08T01:20:01.163Z,,,,true,Traer 5 bolsitas,,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-01-08T17:21:18.027Z,djCq7ofuXw,_User$efvTuMGGQo,Estudiantes$E9CkqllAYJ,tipoAnuncio$8RDIvLSSbA,,,2016-01-13T20:37:09.193Z,,,true,true,Hola \n,,,,,,,,,,,,,,General,
true,true,,,,,,,,,true,true,2016-09-13T12:56:16.069Z,dp4NwnD2fX,_User$t0egIyLR5z,Estudiantes$lhQopclBpK,tipoAnuncio$cVxa8V84VG,t0egIyLR5z,*,2016-09-13T14:21:29.309Z,*,t0egIyLR5z,true,true,buen dia Miss Melba. quisiera comentarle que a mi hijo le costo mucho trabajo hacer las figuras de la tarea. me quede preocupada. hay algun trabajo en casa que quiera enviarme para practicar? muchas gracias por su atencion,,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-09-07T21:19:14.582Z,dqsGuG8o99,_User$2prODvgVi6,Estudiantes$0e9vs8n6zp,tipoAnuncio$8RDIvLSSbA,,,2016-09-07T21:19:14.582Z,,,,true,Buenas tardes. \nCon mucho gusto.\nSaludos \nMiss Lala,,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-03-08T00:08:11.248Z,drdoIUBIqm,_User$2prODvgVi6,,tipoAnuncio$UvcbCWcRGE,,,2016-08-23T22:04:11.641Z,,,,true,"Buenas tardes papitos de Preescolar:\nLes envío un cordial saludo y hago de su conocimiento la logística para nuestro Festival de Primavera de este sábado 12 de marzo:\nA) La entrada de TODOS los alumnos será a las 9:30 por Moctezuma (calle de atrás del colegio)\nB) Estaremos recibiendo a los pequeños mediante carrusel. NO SE ESTACIONEN para darle flujo y continuidad al recibimiento.\nC) Los pequeños deben de venir ya desayunados. Se les dará un lunch entre presentaciones.\nD) La cancha de futbol de enfrente estará disponible para estacionamiento. Tomar en cuenta que a las 9:30 es el festival de maternal.\nE) La salida de TODOS los alumnos será al término de la segunda presentación. NO HAY MANERA de llevarse a su pequeño(a) antes que esto suceda.\nF) Para la salida, los niños estarán en el comedor y podrá pasar un familiar autorizado a recogerlos por la puerta de la rampa.\nG) Checar la libreta para estar seguros de cómo tienen que venir vestidos y peinados sus pequeños. CADA GRUPO ES DIFERENTE.\nMuchas gracias por su apoyo.\nDirección Preescolar ",,Pointer,grupo,dTbUGaumaH,,,,,,,,,,General,
"",,,,,,,,,,,,2016-08-22T21:21:29.864Z,drqwWUjOvO,_User$2prODvgVi6,Estudiantes$FIr4iWfIFD,tipoAnuncio$8RDIvLSSbA,,,2016-08-22T21:21:29.864Z,,,,true,"Señora buenas tardes!\nLa determinación de abrir otro kínder 1 la tomó nuestra directora general el viernes pasado. Lo único que hicimos fue repartir equitativamente a nuestro pequeños y formar los 3 grupos, cuidando que no quedaran sin algún compañerito de maternal. \nLa invito con mucho gusto a conocer y platicar con nosotros para que conozca a las personas que estarán al cuidado de su pequeña. Le ofrezco una disculpa por haber tomado la decisión tan pegada al inicio del nuevo ciclo, pero créame que fue para el beneficio de nuestros niños ya que trabajar con grupos pequeños es mucho mejor.\nLía estuvo muy bien todo el día y en el recreo siempre están juntos todos los de kínder 1. Le reitero que no habrá ningún problema y su trabajo será igual de bueno en este nuevo grupo.\nQuedo a sus órdenes y en espera de agendar la cita lo más pronto posible.\nSaludos Miss Lala\n",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-12-01T19:04:31.112Z,ds1xd6ds82,_User$2prODvgVi6,,tipoAnuncio$cVxa8V84VG,,,2016-12-12T18:36:31.742Z,,,,true,"HOMEWORK\n-Manual de tareas página 41.\nUnir la letra ""I"" mayúscula con la ""i"" minúscula. \nColorea únicamente el iglú que tenga la letra ""i"".\nThank you! \nMiss Melba ",2016-12-02T19:04:31.000Z,Pointer,grupo,YUlRLGut9k,Pointer,grupo,HxsN3Wf3WF,,,,,,,Inglés,
"",,,,,,,,,,,,2016-10-10T13:51:51.165Z,dsGCLLAEIZ,_User$2prODvgVi6,Estudiantes$rknl5XUafU,tipoAnuncio$Kiot3adF10,,,2016-10-10T13:51:51.165Z,,,,true,"¡Buenos días!\nHan transcurrido 6 semanas de este ciclo escolar. El diagnóstico realizado nos arrojó ciertos datos en los que es necesario apoyar a Valentina para lograr los aprendizajes esperados en tercero de preescolar.\nPor esta razón, es muy importante agendar una cita con ustedes (mamá y papá) y determinar el apoyo que debemos darle en escuela y en casa.\nLes propongo 3 horarios: a las 8:00, a las 11:00 o a las 14:00 horas y está disponible en estos momentos toda la semana. \nLos invito a escoger el día y la hora lo más pronto posible.\nMuchas gracias por su apoyo.\nSaludos \nLCC Ana Laura Monroy\nCoordinación Preescolar.",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-12-26T19:31:12.415Z,dsz23Srrot,,,,,,2016-12-26T19:31:12.415Z,,,,,,,Pointer,grupo,33qtwto4Ni,,,,,,,,,,,
"",,,,,,,,,,,,2016-11-04T21:31:25.112Z,dtzOfIgZu0,_User$2prODvgVi6,Estudiantes$hjQqH4u6AB,tipoAnuncio$8RDIvLSSbA,,,2016-11-04T21:31:25.112Z,,,,true,"Buenas tardes!\nEl próximo lunes 7 de noviembre nos corresponde la ceremonia cívica. Les pido de favor apoyarnos mandando con Juan Pablo ropa térmica (puesta o en una bolsita, como usted guste).\nMuchas gracias por su apoyo\nMiss Miriam",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-10-10T13:57:45.808Z,dxRLUGQgWV,_User$2prODvgVi6,Estudiantes$XOsdKyTbnC,tipoAnuncio$Kiot3adF10,,,2016-10-10T13:57:45.808Z,,,,true,"¡Buenos días!\nHan transcurrido 6 semanas de este ciclo escolar. El diagnóstico realizado nos arrojó ciertos datos en los que es necesario apoyar a Sebastian para lograr los aprendizajes esperados en tercero de preescolar.\nPor esta razón, es muy importante agendar una cita con ustedes (mamá y papá) y determinar el apoyo que debemos darle en escuela y en casa.\nLes propongo 3 horarios: a las 8:00, a las 11:00 o a las 14:00 horas y está disponible en estos momentos toda la semana. \nLos invito a escoger el día y la hora lo más pronto posible.\nMuchas gracias por su apoyo.\nSaludos \nLCC Ana Laura Monroy\nCoordinación Preescolar.",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-09-08T17:19:25.276Z,dxnmez3bcs,_User$2prODvgVi6,Estudiantes$0e9vs8n6zp,tipoAnuncio$8RDIvLSSbA,,,2016-09-08T17:19:25.276Z,,,,true,Buenas tardes!\nSolo para comentarles que hace ratito Santiago pidió permiso de ir al baño y se le había salido un poquito de popó en su ropa interior. Ya lo cambiaron y le pusieron  unos pants limpios. Va todo en su mochila en bolsitas de plástico.\nNo se les olvide que mañana es la cita con la señora Erika a las 2 de la tarde.\nQuedo a sus órdenes \nMiss Lala,,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-09-01T21:14:06.796Z,dyWliPiG45,_User$MAtAEAmBtq,Estudiantes$yR7yzlu7r6,tipoAnuncio$8RDIvLSSbA,,,2016-09-02T14:22:43.201Z,,,true,true,"Hola buena tarde Miss Lala, quisiera q Ángel Ivan asistiera a una clase muestra de expresión corporal, me podrían avisar el día q podría tomar la clase para organizarme.\nGracias\nBuen día ☺️",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-03-08T20:09:56.611Z,dyxzBt2VIf,_User$2prODvgVi6,Estudiantes$lgBXhp5LkF,tipoAnuncio$UvcbCWcRGE,,,2016-03-08T20:09:56.611Z,,,,true,"Buenas tardes papitos de Preescolar:\nLes envío un cordial saludo y hago de su conocimiento la logística para nuestro Festival de Primavera de este sábado 12 de marzo:\nA) La entrada de TODOS los alumnos será a las 9:30 por Moctezuma (calle de atrás del colegio)\nB) Estaremos recibiendo a los pequeños mediante carrusel. NO SE ESTACIONEN para darle flujo y continuidad al recibimiento.\nC) Los pequeños deben de venir ya desayunados. Se les dará un lunch entre presentaciones.\nD) La cancha de futbol de enfrente estará disponible para estacionamiento. Tomar en cuenta que a las 9:30 es el festival de maternal.\nE) La salida de TODOS los alumnos será al término de la segunda presentación. NO HAY MANERA de llevarse a su pequeño(a) antes que esto suceda.\nF) Para la salida, los niños estarán en el comedor y podrá pasar un familiar autorizado a recogerlos por la puerta de la rampa.\nG) Checar la libreta para estar seguros de cómo tienen que venir vestidos y peinados sus pequeños. CADA GRUPO ES DIFERENTE.\nMuchas gracias por su apoyo.\nDirección Preescolar ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-10-05T14:16:32.117Z,e1GihDbSdt,_User$2prODvgVi6,Estudiantes$3Tz13rzL5i,tipoAnuncio$cVxa8V84VG,,,2016-10-05T14:16:32.117Z,,,,true,"¡Buenos días!\nEl dictado será de las palabras que aprenden cada semana. Ellos las escriben primero, luego las vuelven a escribir y las ilustran con dibujos o recortes, el la siguiente hoja ustedes se las dictan recordando que es por sonido de cada letra por ejemplo: cat  ccccc aaaaaa tttttt. No decir el nombre de la letra en inglés. Pueden jugar a  que después ellos les dicten a ustedes y así siguen practicando. Los viernes se hacen los dictados aquí en el salón. Obviamente al principio les cuesta trabajo, pero poco o poco van adquiriendo experiencia y conocimiento de todas las letras. No se preocupen al principio. Pero es muy importante que cada semana repasen su nuevo vocabulario.\nSigo a sus órdenes para cualquier duda que tengan.\nSaludos\nMiss Lala",,,,,,,,,,,,,,General,
true,true,,,,,,,,,,,2016-09-07T19:24:47.117Z,e5PmEV2HId,_User$8t5f3QoSCf,Estudiantes$1S9TIL5o4h,tipoAnuncio$8RDIvLSSbA,*,8t5f3QoSCf,2016-09-07T19:34:47.656Z,8t5f3QoSCf,*,true,true,"miss Lala buena tarde hoy podría quedarse Azul a una clase muestra de Valet ? ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-09-02T14:22:41.227Z,e7PeL44guR,_User$2prODvgVi6,Estudiantes$yR7yzlu7r6,tipoAnuncio$8RDIvLSSbA,,,2016-09-02T14:22:41.227Z,,,,true,Buenos días y muchas felicidades por la llegada del bebé!\nCon mucho gusto seguimos sus instrucciones. La clase sería a el lunes a las 4:00 y termina a las 4:45.\nDeben llevar ropa cómoda tipo pants y tenis. Pude ser con los  del colegio ya que esos días le corresponde traerlos.\nQuedo a sus órdenes para cualquier duda\nSaludos\nMiss Lala,,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-11-18T18:18:40.836Z,e9prT6xgZw,_User$2prODvgVi6,Estudiantes$gwYDWEPMZI,tipoAnuncio$knJCpPHggt,,,2016-11-18T18:18:40.836Z,,,,true,¡Buenas tardes Papitos!\nLes enviamos un cordial saludo y les solicitamos que nos traigan a la brevedad la leche especial de su pequeña y entregarla en carrusel o enfermería. \n¡Gracias!,,,,,,,,,,,,,,General,
true,true,,,,,,,,,,,2016-09-27T19:27:52.931Z,eBLWlb6Waa,_User$SUOmcgETNg,Estudiantes$hVs56Z06tg,tipoAnuncio$X84nYuH45F,*,SUOmcgETNg,2016-09-27T20:01:25.715Z,SUOmcgETNg,*,true,true,"buenas tardes, soy el papá de layla yanin de kinder 1c , solicito una cita con para día de mañana con la miss encargada de ese nivel , pues mi hija trae un golpe en el ojo y me percaté cuando me la entregaron y NADIE me dijo nada , quedó en espera de la hora que me puedan recibir ... saludos   ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-08-25T17:51:55.016Z,eBzD2Tw5Tr,_User$UbH8iToBhQ,Estudiantes$HCiAI0z8vv,tipoAnuncio$8RDIvLSSbA,,,2016-08-25T19:36:49.896Z,,,true,true,Hola Miss Lala\n\nHoy se lo llevó impreso cuando vaya por isabella\n\nSaludos\n\nHelena,,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2016-10-27T13:47:58.420Z,eCCT9SYzZD,_User$jjCVmu1zIz,Estudiantes$0e9vs8n6zp,tipoAnuncio$8RDIvLSSbA,,,2016-10-27T15:46:48.144Z,,,true,true,"Buen Día Miss\nYa lleva Jorgito las tareas de los últimos tres dias ya está mejorando. Hoy no se queda a fútbol así que pasan por el a las 15hrs. De medicamentos ya se los di todos en casa, cualquier cosa estamos atentos.\nMuchas gracias\nLindo día\nSaludos🙂",,,,,,,,,,,,,,General,
